2024-06-20,21:55:07,"""CNR4990050""",Completed,"""CID2774622""",Premier Sedan,Bahadurgarh,Chhatarpur,9.1,30.7,null,null,null,null,null,null,786,4.87,4.1,3.8,UPI
2024-02-10,21:46:57,"""CNR1412739""",Completed,"""CID3380888""",Premier Sedan,Ashok Vihar,Inderlok,9.5,23.3,null,null,null,null,null,null,928,15.1,3.8,4.9,UPI
2024-03-12,22:05:51,"""CNR2368380""",Completed,"""CID8088925""",Go Mini,Delhi Gate,Kaushambi,2.5,35.7,null,null,null,null,null,null,452,26.48,4.3,4.6,Cash
2024-12-19,08:05:51,"""CNR3629753""",Incomplete,"""CID4689696""",Bike,Kalkaji,Manesar,8.4,10.1,null,null,null,null,1,Vehicle Breakdown,60,5.25,null,null,Credit Card
2024-12-16,02:26:26,"""CNR5058011""",Completed,"""CID4452441""",Go Mini,Saket A Block,Greater Kailash,4.3,19.8,null,null,null,null,null,null,653,15.35,4.4,3.9,Cash
2024-05-13,15:28:30,"""CNR3791245""",Completed,"""CID3722035""",Auto,Shahdara,Karol Bagh,8.7,22.2,null,null,null,null,null,null,134,21.21,4.0,4.7,Debit Card
2024-05-11,12:00:41,"""CNR3581016""",No Driver Found,"""CID9989719""",Auto,Rohini West,Panipat,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-11-28,17:29:14,"""CNR3246359""",No Driver Found,"""CID8677614""",eBike,Tilak Nagar,Central Secretariat,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-10-18,19:51:47,"""CNR6888611""",Completed,"""CID1830005""",Premier Sedan,Sadar Bazar Gurgaon,Rohini East,8.7,24.5,null,null,null,null,null,null,189,4.65,4.2,4.7,Cash
2024-10-05,10:41:54,"""CNR3527927""",Cancelled by Driver,"""CID3063546""",Go Sedan,Sadar Bazar Gurgaon,Botanical Garden,11.1,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-05-10,06:05:38,"""CNR9746115""",Cancelled by Driver,"""CID8315694""",Bike,Pataudi Chowk,Mandi House,11.7,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-06-26,15:10:02,"""CNR6640498""",Completed,"""CID1867434""",Auto,Old Gurgaon,Ardee City,8.8,25.5,null,null,null,null,null,null,541,22.57,5.0,4.3,UPI
2024-01-03,15:17:11,"""CNR5959735""",Completed,"""CID6721540""",Bike,Seelampur,Netaji Subhash Place,14.3,39.3,null,null,null,null,null,null,743,23.69,4.6,4.3,Cash
2024-02-02,10:52:47,"""CNR8756663""",Completed,"""CID8834417""",Go Mini,Arjangarh,Inderlok,13.5,32.4,null,null,null,null,null,null,247,13.55,4.3,4.6,Uber Wallet
2024-11-09,08:40:34,"""CNR2509915""",Cancelled by Driver,"""CID6047370""",Premier Sedan,Mehrauli,Anand Vihar ISBT,7.0,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-12-22,12:38:58,"""CNR3028129""",Completed,"""CID9326427""",Go Mini,DLF City Court,Govindpuri,7.5,28.2,null,null,null,null,null,null,806,32.99,4.4,4.6,Cash
2024-06-20,18:21:46,"""CNR1544886""",Completed,"""CID1063654""",Premier Sedan,Old Gurgaon,Ghitorni,5.8,41.7,null,null,null,null,null,null,503,43.2,4.2,3.9,Credit Card
2024-09-09,18:14:04,"""CNR6233520""",Completed,"""CID3511712""",Premier Sedan,Huda City Centre,Sikanderpur,6.5,21.8,null,null,null,null,null,null,230,10.65,4.7,4.4,UPI
2024-07-24,11:32:31,"""CNR5312574""",Completed,"""CID1540980""",Go Mini,Hauz Khas,Cyber Hub,4.9,44.6,null,null,null,null,null,null,288,11.62,4.7,4.3,UPI
2024-12-30,08:24:03,"""CNR7793569""",Completed,"""CID5750343""",Premier Sedan,Kashmere Gate ISBT,Azadpur,6.9,39.7,null,null,null,null,null,null,854,46.76,4.2,3.5,UPI
2024-10-07,08:46:28,"""CNR6412958""",Completed,"""CID7016901""",Go Sedan,Greater Kailash,Seelampur,3.9,33.1,null,null,null,null,null,null,93,28.55,4.9,5.0,Debit Card
2024-12-27,11:59:21,"""CNR2617996""",Cancelled by Driver,"""CID2390135""",Go Mini,Netaji Subhash Place,AIIMS,4.7,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-04-01,18:41:51,"""CNR3086161""",Completed,"""CID9028088""",Bike,Rajouri Garden,Azadpur,11.1,16.3,null,null,null,null,null,null,453,26.94,5.0,4.3,Cash
2024-02-20,14:34:07,"""CNR2747647""",Completed,"""CID7231423""",Auto,Sohna Road,Noida Extension,4.6,35.9,null,null,null,null,null,null,387,26.56,4.9,4.5,Credit Card
2024-07-07,21:23:30,"""CNR2308250""",Completed,"""CID7756553""",eBike,Ghitorni Village,Rohini West,2.5,27.4,null,null,null,null,null,null,543,14.82,3.2,4.9,UPI
2024-10-27,18:26:32,"""CNR1538433""",Completed,"""CID8177743""",Premier Sedan,Pataudi Chowk,Paharganj,5.0,44.4,null,null,null,null,null,null,893,10.78,4.0,4.2,Cash
2024-08-22,08:17:13,"""CNR7363194""",Completed,"""CID1523423""",Go Sedan,Vishwavidyalaya,Kashmere Gate,8.7,38.6,null,null,null,null,null,null,422,47.76,3.9,4.6,Cash
2024-05-30,09:23:32,"""CNR4914745""",Completed,"""CID3154427""",eBike,Peeragarhi,Rithala,7.3,30.9,null,null,null,null,null,null,326,30.2,3.8,4.9,Debit Card
2024-02-05,13:00:52,"""CNR2912800""",Cancelled by Driver,"""CID2634232""",Uber XL,Tagore Garden,Saket A Block,5.6,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-02-13,19:48:10,"""CNR2492989""",Completed,"""CID1847438""",Go Sedan,Peeragarhi,Model Town,8.7,39.8,null,null,null,null,null,null,479,21.32,4.8,5.0,UPI
2024-07-11,16:56:13,"""CNR8430544""",Completed,"""CID6956529""",Bike,Panchsheel Park,Delhi Gate,2.8,31.7,null,null,null,null,null,null,369,49.25,4.2,4.1,Cash
2024-03-01,08:59:00,"""CNR1224269""",Cancelled by Customer,"""CID9934712""",Uber XL,Lajpat Nagar,Subhash Nagar,13.7,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-11-18,12:50:23,"""CNR7170009""",Incomplete,"""CID7375029""",Go Sedan,Seelampur,Jasola,9.9,24.7,null,null,null,null,1,Customer Demand,350,6.61,null,null,UPI
2024-07-24,22:58:14,"""CNR6914715""",Cancelled by Driver,"""CID1685024""",Go Mini,Uttam Nagar,Okhla,3.3,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-07-25,10:07:32,"""CNR1720552""",No Driver Found,"""CID7479447""",Go Mini,Keshav Puram,Khandsa,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-08-15,20:12:35,"""CNR2049315""",Cancelled by Driver,"""CID4957114""",Go Sedan,Rajiv Chowk,IMT Manesar,4.9,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-12-07,21:44:30,"""CNR3915500""",Completed,"""CID9674247""",eBike,Munirka,Karol Bagh,14.0,38.7,null,null,null,null,null,null,857,7.6,4.4,4.0,Credit Card
2024-04-11,17:36:31,"""CNR9965151""",Completed,"""CID3237945""",Bike,Bahadurgarh,Madipur,5.7,19.9,null,null,null,null,null,null,479,27.11,4.6,4.9,Cash
2024-07-13,06:07:33,"""CNR8734496""",Completed,"""CID6813087""",Go Mini,Dilshad Garden,Madipur,8.7,27.2,null,null,null,null,null,null,502,24.51,4.4,4.8,Credit Card
2024-07-06,05:17:18,"""CNR8980923""",Completed,"""CID1706453""",Go Mini,INA Market,Netaji Subhash Place,9.6,18.2,null,null,null,null,null,null,142,35.36,4.6,4.3,Cash
2024-01-15,12:54:46,"""CNR2857396""",Completed,"""CID9916511""",Go Mini,Badarpur,Samaypur Badli,7.8,32.8,null,null,null,null,null,null,194,7.14,3.9,4.7,UPI
2024-04-18,20:59:27,"""CNR7975764""",Incomplete,"""CID5646973""",Go Sedan,Saket A Block,Tughlakabad,9.9,26.8,null,null,null,null,1,Customer Demand,378,19.79,null,null,Cash
2024-11-13,12:35:36,"""CNR7162184""",Cancelled by Customer,"""CID3392405""",Go Mini,Mandi House,Pataudi Chowk,5.5,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-01-29,18:35:04,"""CNR3300627""",No Driver Found,"""CID3748453""",Premier Sedan,Ghitorni Village,Ghaziabad,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-11-09,21:59:57,"""CNR2122671""",Completed,"""CID2951064""",Premier Sedan,Udyog Vihar,Bahadurgarh,4.0,36.0,null,null,null,null,null,null,652,3.93,4.0,4.6,UPI
2024-08-31,19:05:29,"""CNR7647343""",Completed,"""CID9627481""",Auto,Shastri Nagar,IGNOU Road,4.6,15.4,null,null,null,null,null,null,475,28.46,4.3,4.9,Credit Card
2024-03-06,20:15:30,"""CNR4030189""",Completed,"""CID9462752""",eBike,Mandi House,Hauz Rani,5.5,39.1,null,null,null,null,null,null,515,32.94,4.2,4.9,Cash
2024-09-20,11:34:34,"""CNR4235885""",Completed,"""CID2899531""",Bike,Vasant Kunj,Jama Masjid,9.5,26.1,null,null,null,null,null,null,195,29.94,4.2,4.7,UPI
2024-08-20,11:42:50,"""CNR4796146""",No Driver Found,"""CID7591066""",Go Mini,Sohna Road,Civil Lines Gurgaon,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-05-26,18:00:29,"""CNR9743578""",Completed,"""CID7389313""",Go Sedan,Sadar Bazar Gurgaon,Vishwavidyalaya,12.5,40.6,null,null,null,null,null,null,566,26.93,4.6,4.2,UPI
2024-02-23,16:24:39,"""CNR6244204""",Cancelled by Customer,"""CID7523469""",Auto,Sonipat,Ashram,13.1,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-01-11,09:58:22,"""CNR8659585""",Cancelled by Customer,"""CID2755240""",Auto,Vinobapuri,Rajiv Chowk,13.1,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-10-24,11:29:27,"""CNR7532058""",Cancelled by Driver,"""CID1760696""",Bike,Paharganj,Moti Nagar,10.9,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-06-17,20:55:38,"""CNR4346246""",Cancelled by Customer,"""CID3179986""",Auto,Maidan Garhi,Ashok Vihar,19.3,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-12-28,15:57:57,"""CNR3926649""",Cancelled by Customer,"""CID2858626""",Auto,Okhla,Meerut,10.3,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-06-18,14:50:03,"""CNR9706000""",Cancelled by Driver,"""CID1868158""",Go Sedan,Gurgaon Railway Station,DLF Phase 3,11.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-10-15,18:59:13,"""CNR1797946""",Completed,"""CID2443980""",Go Sedan,Vidhan Sabha,Kadarpur,5.5,26.7,null,null,null,null,null,null,120,30.59,4.3,4.3,UPI
2024-12-30,18:16:03,"""CNR4878216""",Completed,"""CID1381057""",Bike,Sohna Road,Ghaziabad,8.7,21.8,null,null,null,null,null,null,85,17.46,3.6,3.7,UPI
2024-05-09,21:52:18,"""CNR8999672""",Cancelled by Driver,"""CID6904929""",eBike,Ardee City,Anand Vihar ISBT,11.9,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-03-18,17:15:06,"""CNR2453871""",Completed,"""CID3421993""",Bike,Ghaziabad,South Extension,7.0,21.2,null,null,null,null,null,null,328,36.28,3.8,4.9,UPI
2024-08-10,22:11:44,"""CNR4004898""",Completed,"""CID3994146""",Auto,Kashmere Gate ISBT,Saket,10.6,40.4,null,null,null,null,null,null,369,36.84,5.0,4.2,UPI
2024-05-17,00:44:59,"""CNR8826314""",Cancelled by Driver,"""CID4726416""",Auto,India Gate,Udyog Vihar Phase 4,5.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-08-29,16:35:44,"""CNR3290048""",Completed,"""CID9234874""",Go Sedan,Anand Vihar ISBT,Govindpuri,3.6,40.7,null,null,null,null,null,null,1034,10.0,4.3,4.3,Uber Wallet
2024-06-26,19:09:36,"""CNR6200088""",Completed,"""CID6411471""",Premier Sedan,Yamuna Bank,Kirti Nagar,12.0,28.6,null,null,null,null,null,null,226,23.25,4.3,3.3,Cash
2024-06-20,19:57:20,"""CNR3531888""",No Driver Found,"""CID2605995""",Uber XL,IIT Delhi,Vatika Chowk,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-10-26,12:10:36,"""CNR5312774""",Completed,"""CID1203048""",Go Sedan,Punjabi Bagh,Udyog Bhawan,8.3,40.4,null,null,null,null,null,null,1114,6.28,3.7,4.3,Credit Card
2024-09-14,17:02:22,"""CNR4168192""",Completed,"""CID1962416""",Go Sedan,Raj Nagar Extension,Jahangirpuri,4.0,30.7,null,null,null,null,null,null,1179,39.82,4.1,4.3,UPI
2024-05-15,10:02:40,"""CNR2581462""",Cancelled by Driver,"""CID8076071""",Go Mini,Bhiwadi,Vaishali,8.4,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-07-17,15:06:48,"""CNR1444752""",Completed,"""CID9125458""",Go Mini,Arjangarh,Paharganj,2.1,30.8,null,null,null,null,null,null,475,14.09,4.4,4.3,UPI
2024-03-25,18:38:09,"""CNR8082561""",Completed,"""CID8719574""",Go Sedan,Indirapuram,Gurgaon Sector 56,11.8,33.0,null,null,null,null,null,null,525,17.55,3.4,4.5,Cash
2024-08-15,17:41:37,"""CNR5572642""",Completed,"""CID5987378""",Premier Sedan,Saket A Block,Pitampura,12.5,43.6,null,null,null,null,null,null,493,40.54,3.2,4.3,UPI
2024-01-30,09:31:47,"""CNR7021914""",Completed,"""CID8255451""",Go Sedan,Kashmere Gate ISBT,Greater Kailash,4.9,27.3,null,null,null,null,null,null,970,47.27,3.9,4.6,UPI
2024-05-01,06:35:02,"""CNR7942290""",Completed,"""CID8390035""",Go Mini,Karkarduma,Rohini East,4.5,23.5,null,null,null,null,null,null,397,25.77,5.0,3.7,UPI
2024-10-15,20:42:06,"""CNR3406788""",Cancelled by Driver,"""CID5611625""",Premier Sedan,Arjangarh,AIIMS,8.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-05-27,12:36:52,"""CNR8534471""",Completed,"""CID9645082""",Go Sedan,Noida Sector 62,Anand Vihar,9.3,37.0,null,null,null,null,null,null,869,26.07,4.2,4.2,UPI
2024-02-24,15:39:38,"""CNR1050422""",Completed,"""CID7510177""",Auto,Vasant Kunj,Ashok Park Main,6.4,24.4,null,null,null,null,null,null,294,6.21,4.4,4.2,Cash
2024-11-01,13:40:33,"""CNR1523413""",Cancelled by Driver,"""CID7492270""",Go Mini,Azadpur,Noida Extension,9.1,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-19,21:36:19,"""CNR5854952""",No Driver Found,"""CID7801017""",Bike,Greater Kailash,Sonipat,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-10-11,14:35:34,"""CNR3377172""",Completed,"""CID3230732""",Go Mini,Nirman Vihar,Saket,13.5,36.2,null,null,null,null,null,null,296,11.6,4.6,4.2,Credit Card
2024-12-02,20:09:19,"""CNR6851979""",Cancelled by Driver,"""CID1843824""",Go Sedan,Pitampura,Noida Sector 18,11.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-04-19,08:49:26,"""CNR9914084""",Cancelled by Driver,"""CID8924506""",Auto,Preet Vihar,Raj Nagar Extension,4.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-12-05,01:23:56,"""CNR9837329""",Incomplete,"""CID4794468""",Premier Sedan,Ashram,AIIMS,7.3,25.9,null,null,null,null,1,Other Issue,784,16.02,null,null,UPI
2024-12-07,22:19:38,"""CNR1437747""",Completed,"""CID6731546""",eBike,Old Gurgaon,Mandi House,11.1,42.5,null,null,null,null,null,null,1068,12.16,4.6,4.6,UPI
2024-03-25,06:23:02,"""CNR5958837""",Cancelled by Driver,"""CID2786789""",Auto,Saket A Block,Nirman Vihar,8.7,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-09-12,07:51:20,"""CNR4765176""",Completed,"""CID3405817""",Auto,Mundka,Delhi Gate,5.7,29.5,null,null,null,null,null,null,182,6.81,4.2,4.0,Cash
2024-11-02,14:11:04,"""CNR7129729""",Cancelled by Driver,"""CID2978852""",Go Mini,Vishwavidyalaya,IIT Delhi,6.5,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-04-18,16:50:52,"""CNR5125893""",Incomplete,"""CID4513597""",Bike,Faridabad Sector 15,Noida Film City,3.3,15.3,null,null,null,null,1,Other Issue,472,14.47,null,null,Uber Wallet
2024-08-28,16:52:06,"""CNR5109055""",Completed,"""CID3499975""",Go Sedan,Jasola,Karol Bagh,4.9,41.7,null,null,null,null,null,null,999,6.27,5.0,4.2,Debit Card
2024-07-04,10:01:03,"""CNR4280468""",Cancelled by Driver,"""CID8861237""",Auto,Saket A Block,Gwal Pahari,6.1,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-09-06,14:42:30,"""CNR7611976""",Completed,"""CID5910377""",Auto,Rohini West,Keshav Puram,2.4,34.4,null,null,null,null,null,null,448,46.16,4.3,4.4,UPI
2024-02-14,22:12:25,"""CNR5654446""",Completed,"""CID6328104""",Go Sedan,Vishwavidyalaya,Dwarka Mor,5.6,31.9,null,null,null,null,null,null,696,46.11,3.7,4.6,Cash
2024-09-14,22:37:13,"""CNR2589176""",Cancelled by Driver,"""CID2055912""",Auto,Inderlok,Govindpuri,3.7,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-15,15:05:13,"""CNR7229878""",Incomplete,"""CID8887953""",Go Mini,IMT Manesar,Cyber Hub,8.9,18.4,null,null,null,null,1,Other Issue,699,7.83,null,null,UPI
2024-10-29,07:05:32,"""CNR7099805""",Completed,"""CID3064280""",Auto,DLF Phase 3,Connaught Place,5.0,21.9,null,null,null,null,null,null,407,3.21,4.4,3.8,UPI
2024-07-14,04:52:01,"""CNR9775938""",Completed,"""CID9461821""",Bike,Nawada,New Colony,9.1,22.0,null,null,null,null,null,null,282,44.91,4.4,4.2,Credit Card
2024-07-10,21:40:05,"""CNR5248859""",Completed,"""CID5218359""",Go Sedan,Jama Masjid,Azadpur,3.3,23.3,null,null,null,null,null,null,310,47.5,3.6,4.3,Cash
2024-12-11,18:27:35,"""CNR5357616""",No Driver Found,"""CID8746489""",Uber XL,Ashram,Hauz Rani,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-06-28,19:22:23,"""CNR1157544""",Completed,"""CID7347853""",Auto,IGNOU Road,Gurgaon Sector 29,7.4,19.8,null,null,null,null,null,null,468,26.53,4.4,4.9,UPI
2024-04-17,17:06:58,"""CNR6701544""",Incomplete,"""CID1624972""",Bike,Sushant Lok,Azadpur,9.9,19.9,null,null,null,null,1,Customer Demand,539,5.95,null,null,UPI
2024-12-17,20:22:10,"""CNR2303813""",No Driver Found,"""CID8252755""",Bike,Ghaziabad,IMT Manesar,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-25,17:34:59,"""CNR5674210""",Completed,"""CID9154470""",Go Sedan,Khandsa,Raj Nagar Extension,4.4,41.3,null,null,null,null,null,null,624,23.08,4.2,4.6,UPI
2024-09-24,13:30:41,"""CNR7722639""",Completed,"""CID4824318""",Go Sedan,Shivaji Park,Sushant Lok,12.0,34.5,null,null,null,null,null,null,169,18.3,3.2,4.3,UPI
2024-05-04,13:52:19,"""CNR4064570""",Completed,"""CID4320951""",Premier Sedan,Golf Course Road,Vasant Kunj,11.2,38.5,null,null,null,null,null,null,793,30.6,4.3,4.9,Cash
2024-04-23,20:20:40,"""CNR5621256""",Cancelled by Customer,"""CID1198135""",Go Mini,Shahdara,Greater Noida,19.9,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-02-02,09:10:30,"""CNR2631788""",Incomplete,"""CID8325987""",Go Sedan,Maidan Garhi,Laxmi Nagar,9.6,27.8,null,null,null,null,1,Vehicle Breakdown,432,2.97,null,null,Cash
2024-06-16,22:50:15,"""CNR1720891""",Cancelled by Driver,"""CID5352205""",Go Sedan,Lajpat Nagar,Preet Vihar,11.3,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-01-25,14:06:23,"""CNR5244329""",Incomplete,"""CID2207035""",Bike,Rohini East,Jhilmil,3.3,14.8,null,null,null,null,1,Vehicle Breakdown,988,16.8,null,null,Cash
2024-08-27,16:01:14,"""CNR3875883""",Completed,"""CID9558219""",Bike,Vaishali,Rohini East,12.6,44.2,null,null,null,null,null,null,418,35.68,3.7,4.2,UPI
2024-10-25,21:47:34,"""CNR2914935""",Completed,"""CID4947461""",Auto,Sadar Bazar Gurgaon,INA Market,14.5,44.6,null,null,null,null,null,null,320,9.77,4.5,4.8,Debit Card
2024-10-06,04:25:45,"""CNR8041230""",Completed,"""CID5387034""",Auto,Malviya Nagar,Rajiv Chowk,8.8,39.8,null,null,null,null,null,null,624,17.63,4.2,3.9,Cash
2024-11-07,22:01:48,"""CNR1645927""",No Driver Found,"""CID6635371""",Bike,Model Town,Vaishali,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-12-27,19:44:42,"""CNR3113968""",Cancelled by Driver,"""CID9278670""",Go Mini,Pataudi Chowk,ITO,6.2,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-04-30,10:19:30,"""CNR1739592""",No Driver Found,"""CID3202123""",Go Mini,Udyog Bhawan,Huda City Centre,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-12-07,21:55:58,"""CNR6393034""",Cancelled by Driver,"""CID5743448""",Auto,Cyber Hub,Akshardham,10.9,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-12-11,11:06:56,"""CNR2476997""",Cancelled by Customer,"""CID5907358""",eBike,Pulbangash,Central Secretariat,14.1,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-06-05,10:19:03,"""CNR7629981""",Cancelled by Driver,"""CID1341188""",Go Sedan,India Gate,Udyog Vihar Phase 4,3.9,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-06-08,15:02:56,"""CNR6206866""",Completed,"""CID5275100""",Auto,Gwal Pahari,Hauz Rani,4.6,21.2,null,null,null,null,null,null,1015,15.28,4.6,3.6,UPI
2024-01-01,12:59:50,"""CNR5177637""",Cancelled by Driver,"""CID9506664""",Bike,Sonipat,Central Secretariat,4.1,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-07-14,11:13:02,"""CNR9078832""",Completed,"""CID3317929""",Premier Sedan,RK Puram,Ashok Park Main,5.1,21.0,null,null,null,null,null,null,513,10.51,3.0,4.6,UPI
2024-11-07,18:32:48,"""CNR7523674""",Completed,"""CID5569285""",Bike,Vishwavidyalaya,Huda City Centre,5.9,29.2,null,null,null,null,null,null,265,33.09,4.2,4.3,UPI
2024-03-22,16:29:24,"""CNR7308321""",Completed,"""CID9526834""",Go Mini,Indirapuram,ITO,7.7,31.8,null,null,null,null,null,null,417,29.15,3.7,4.1,UPI
2024-07-05,10:14:41,"""CNR1827245""",Cancelled by Customer,"""CID2678623""",Go Mini,Karkarduma,Kadarpur,7.1,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-02-12,15:59:11,"""CNR6910836""",Completed,"""CID7935285""",Premier Sedan,Peeragarhi,Kashmere Gate,10.4,15.3,null,null,null,null,null,null,289,48.29,4.4,4.7,Credit Card
2024-02-04,11:30:32,"""CNR8054693""",Completed,"""CID7457086""",Go Sedan,Saket,Govindpuri,3.9,38.7,null,null,null,null,null,null,114,44.11,4.2,4.5,UPI
2024-08-31,18:27:57,"""CNR8950230""",Completed,"""CID4506062""",Premier Sedan,Udyog Vihar Phase 4,New Delhi Railway Station,5.4,31.2,null,null,null,null,null,null,779,44.86,3.7,4.4,Cash
2024-06-09,21:58:46,"""CNR1183441""",Incomplete,"""CID2251019""",Bike,Kanhaiya Nagar,Hauz Khas,10.0,22.1,null,null,null,null,1,Other Issue,2045,11.14,null,null,Debit Card
2024-09-11,11:27:17,"""CNR4941003""",Cancelled by Driver,"""CID7238018""",Go Mini,Khandsa,AIIMS,10.7,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-05-05,01:16:10,"""CNR7681150""",Completed,"""CID6376784""",Auto,Pragati Maidan,Jor Bagh,7.9,32.9,null,null,null,null,null,null,573,14.79,3.1,4.7,Cash
2024-06-21,19:02:25,"""CNR3596196""",Completed,"""CID2911717""",Go Mini,Narsinghpur,Panipat,11.6,23.6,null,null,null,null,null,null,976,33.06,4.2,3.2,Cash
2024-04-18,09:20:34,"""CNR6513171""",Cancelled by Driver,"""CID1570488""",eBike,Ghitorni,Mansarovar Park,3.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-02-22,22:17:27,"""CNR4174488""",Completed,"""CID2406790""",Premier Sedan,Noida Film City,Rohini West,4.7,34.1,null,null,null,null,null,null,202,4.4,4.3,4.3,Cash
2024-05-01,15:08:36,"""CNR8606872""",Completed,"""CID6761937""",Bike,Subhash Nagar,Moti Nagar,3.1,33.8,null,null,null,null,null,null,454,47.72,4.2,4.9,UPI
2024-05-09,04:08:13,"""CNR4560057""",Completed,"""CID3415016""",Go Mini,Laxmi Nagar,Botanical Garden,13.8,29.7,null,null,null,null,null,null,565,29.88,4.5,4.4,Debit Card
2024-03-03,06:13:32,"""CNR2361584""",Cancelled by Customer,"""CID9680931""",Go Sedan,Pulbangash,Hauz Khas,7.2,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-10-09,10:47:38,"""CNR4584446""",Completed,"""CID3906913""",Premier Sedan,Golf Course Road,Rajiv Chowk,12.3,40.3,null,null,null,null,null,null,160,40.22,4.8,4.2,UPI
2024-11-25,07:59:16,"""CNR2936133""",Completed,"""CID3227041""",Premier Sedan,Meerut,South Extension,5.7,25.6,null,null,null,null,null,null,379,8.71,4.0,4.5,Cash
2024-09-10,18:15:29,"""CNR9631291""",Completed,"""CID7453772""",Auto,Kalkaji,Sarai Kale Khan,13.3,43.2,null,null,null,null,null,null,204,12.43,3.8,4.6,Uber Wallet
2024-01-23,19:47:41,"""CNR4403472""",Completed,"""CID1380477""",Go Sedan,Anand Vihar ISBT,Golf Course Road,6.7,43.2,null,null,null,null,null,null,392,13.7,4.3,5.0,Cash
2024-09-05,09:49:16,"""CNR7996686""",Completed,"""CID4195170""",Auto,Laxmi Nagar,Kherki Daula Toll,8.5,39.5,null,null,null,null,null,null,304,26.87,4.6,4.8,UPI
2024-10-14,17:48:58,"""CNR6925923""",Cancelled by Driver,"""CID3633948""",Go Mini,Botanical Garden,Kashmere Gate,5.3,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-07-15,04:55:22,"""CNR5767797""",Completed,"""CID4804660""",Go Sedan,Madipur,Azadpur,9.1,18.9,null,null,null,null,null,null,419,5.46,4.1,4.8,UPI
2024-11-14,22:37:06,"""CNR9021326""",Cancelled by Customer,"""CID7164923""",Auto,Sohna Road,ITO,7.4,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-06-10,22:37:09,"""CNR9840248""",Completed,"""CID6682509""",Bike,Kashmere Gate,Panipat,6.6,23.2,null,null,null,null,null,null,397,29.41,4.6,3.8,Uber Wallet
2024-10-11,06:20:51,"""CNR9056032""",Completed,"""CID4829004""",Auto,Jhilmil,Preet Vihar,14.9,42.7,null,null,null,null,null,null,894,34.15,4.3,5.0,Uber Wallet
2024-06-29,22:53:26,"""CNR3441703""",Completed,"""CID8672482""",Auto,Udyog Vihar,Kaushambi,3.3,36.3,null,null,null,null,null,null,300,44.72,4.2,4.9,UPI
